movie id,movie title,release date,unknown,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
466,Red Rock West ,01-Jan-1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
467,"Bronx Tale, A ",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,Rudy ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
469,Short Cuts ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
470,Tombstone ,01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
471,Courage Under Fire ,08-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
472,Dragonheart ,31-May-1996,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
473,James and the Giant Peach ,12-Apr-1996,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,01-Jan-1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
475,Trainspotting ,19-Jul-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
476,"First Wives Club, The ",14-Sep-1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Matilda ,02-Aug-1996,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
478,"Philadelphia Story, The ",01-Jan-1940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
479,Vertigo ,01-Jan-1958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
480,North by Northwest ,01-Jan-1959,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
481,"Apartment, The ",01-Jan-1960,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
482,Some Like It Hot ,01-Jan-1959,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
483,Casablanca ,01-Jan-1942,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
484,"Maltese Falcon, The ",01-Jan-1941,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
485,My Fair Lady ,01-Jan-1964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
486,Sabrina ,01-Jan-1954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
487,Roman Holiday ,01-Jan-1953,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
488,Sunset Blvd. ,01-Jan-1950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
489,Notorious ,01-Jan-1946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
490,To Catch a Thief ,01-Jan-1955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
491,"Adventures of Robin Hood, The ",01-Jan-1938,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,East of Eden ,01-Jan-1955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
493,"Thin Man, The ",01-Jan-1934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
494,His Girl Friday ,01-Jan-1940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
495,Around the World in 80 Days ,01-Jan-1956,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
496,It's a Wonderful Life ,01-Jan-1946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
497,Bringing Up Baby ,01-Jan-1938,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
498,"African Queen, The ",01-Jan-1951,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
499,Cat on a Hot Tin Roof ,01-Jan-1958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500,Fly Away Home ,13-Sep-1996,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,Dumbo ,01-Jan-1941,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
502,Bananas ,01-Jan-1971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
503,"Candidate, The ",01-Jan-1972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
504,Bonnie and Clyde ,01-Jan-1967,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
505,Dial M for Murder ,01-Jan-1954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
506,Rebel Without a Cause ,01-Jan-1955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
507,"Streetcar Named Desire, A ",01-Jan-1951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
508,"People vs. Larry Flynt, The ",27-Dec-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
509,My Left Foot ,01-Jan-1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
510,"Magnificent Seven, The ",01-Jan-1954,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
511,Lawrence of Arabia ,01-Jan-1962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
512,Wings of Desire ,01-Jan-1987,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
513,"Third Man, The ",01-Jan-1949,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
514,Annie Hall ,01-Jan-1977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
515,"Boot, Das ",04-Apr-1997,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
516,Local Hero ,01-Jan-1983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
517,Manhattan ,01-Jan-1979,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
518,Miller's Crossing ,01-Jan-1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
519,"Treasure of the Sierra Madre, The ",01-Jan-1948,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,"Great Escape, The ",01-Jan-1963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
521,"Deer Hunter, The ",01-Jan-1978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
522,Down by Law ,01-Jan-1986,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
523,Cool Hand Luke ,01-Jan-1967,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
524,"Great Dictator, The ",01-Jan-1940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
525,"Big Sleep, The ",01-Jan-1946,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
526,Ben-Hur ,01-Jan-1959,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527,Gandhi ,01-Jan-1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
528,"Killing Fields, The ",01-Jan-1984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
529,My Life as a Dog (Mitt liv som hund) ,01-Jan-1985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
530,"Man Who Would Be King, The ",01-Jan-1975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,Shine ,22-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
532,Kama Sutra: A Tale of Love ,07-Mar-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,"Daytrippers, The ",21-Mar-1997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
534,Traveller ,18-Apr-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
535,Addicted to Love ,23-May-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
536,Ponette ,23-May-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
537,My Own Private Idaho ,01-Jan-1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
538,Anastasia ,01-Jan-1997,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
539,Mouse Hunt ,01-Jan-1997,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Money Train ,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,Mortal Kombat ,01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,Pocahontas ,01-Jan-1995,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
543,"Misérables, Les ",01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
544,Things to Do in Denver when You're Dead ,02-Feb-1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
545,Vampire in Brooklyn ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
546,Broken Arrow ,09-Feb-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
547,"Young Poisoner's Handbook, The ",23-Feb-1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
548,"NeverEnding Story III, The ",02-Feb-1996,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
549,Rob Roy ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
550,Die Hard: With a Vengeance ,01-Jan-1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
551,Lord of Illusions ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
552,Species ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
553,"Walk in the Clouds, A ",01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
554,Waterworld ,01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,White Man's Burden ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
556,Wild Bill ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
557,Farinelli: il castrato ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
558,Heavenly Creatures ,01-Jan-1994,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
559,Interview with the Vampire ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
560,"Kid in King Arthur's Court, A ",01-Jan-1995,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
561,Mary Shelley's Frankenstein ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
562,"Quick and the Dead, The ",01-Jan-1995,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
563,Stephen King's The Langoliers ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
564,Tales from the Hood ,01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
565,Village of the Damned ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
566,Clear and Present Danger ,01-Jan-1994,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
567,Wes Craven's New Nightmare ,01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
568,Speed ,01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
569,Wolf ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
570,Wyatt Earp ,01-Jan-1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
571,Another Stakeout ,01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
572,Blown Away ,01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
573,Body Snatchers ,01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
574,Boxing Helena ,01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
575,City Slickers II: The Legend of Curly's Gold ,01-Jan-1994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
576,Cliffhanger ,01-Jan-1993,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577,Coneheads ,01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
578,Demolition Man ,01-Jan-1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
579,Fatal Instinct ,01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The ",01-Jan-1995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
581,Kalifornia ,01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
582,"Piano, The ",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
583,Romeo Is Bleeding ,01-Jan-1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
584,"Secret Garden, The ",01-Jan-1993,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
585,Son in Law ,01-Jan-1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Terminal Velocity ,01-Jan-1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,"Hour of the Pig, The ",01-Jan-1993,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
588,Beauty and the Beast ,01-Jan-1991,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
589,"Wild Bunch, The ",01-Jan-1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
590,Hellraiser: Bloodline ,08-Mar-1996,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
591,Primal Fear ,30-Mar-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
592,True Crime ,01-Jan-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
593,Stalingrad ,01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594,Heavy ,05-Jun-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
595,"Fan, The ",16-Aug-1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
596,"Hunchback of Notre Dame, The ",21-Jun-1996,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
597,Eraser ,21-Jun-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
598,"Big Squeeze, The ",06-Sep-1996,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
599,Police Story 4: Project S (Chao ji ji hua) ,16-Aug-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,Daniel Defoe's Robinson Crusoe ,01-Jan-1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,For Whom the Bell Tolls ,01-Jan-1943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
602,"American in Paris, An ",01-Jan-1951,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
603,Rear Window ,01-Jan-1954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
604,It Happened One Night ,01-Jan-1934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
605,Meet Me in St. Louis ,01-Jan-1944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
606,All About Eve ,01-Jan-1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
607,Rebecca ,01-Jan-1940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
608,Spellbound ,01-Jan-1945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
609,Father of the Bride ,01-Jan-1950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Gigi ,01-Jan-1958,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
611,Laura ,01-Jan-1944,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
612,Lost Horizon ,01-Jan-1937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
613,My Man Godfrey ,01-Jan-1936,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Giant ,01-Jan-1956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
615,"39 Steps, The ",01-Jan-1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
616,Night of the Living Dead ,01-Jan-1968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
617,"Blue Angel, The (Blaue Engel, Der) ",01-Jan-1930,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
618,Picnic ,01-Jan-1955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
619,Extreme Measures ,27-Sep-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
620,"Chamber, The ",11-Oct-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
621,"Davy Crockett, King of the Wild Frontier ",01-Jan-1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
622,Swiss Family Robinson ,01-Jan-1960,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Angels in the Outfield ,01-Jan-1994,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
624,"Three Caballeros, The ",01-Jan-1945,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
625,"Sword in the Stone, The ",01-Jan-1963,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,So Dear to My Heart ,01-Jan-1949,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
627,Robin Hood: Prince of Thieves ,01-Jan-1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
628,Sleepers ,18-Oct-1996,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
629,Victor/Victoria ,01-Jan-1982,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
630,"Great Race, The ",01-Jan-1965,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
631,"Crying Game, The ",01-Jan-1992,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
632,Sophie's Choice ,01-Jan-1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
633,"Christmas Carol, A ",01-Jan-1938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
634,Microcosmos: Le peuple de l'herbe ,11-Oct-1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
635,"Fog, The ",01-Jan-1980,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
636,Escape from New York ,01-Jan-1981,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
637,"Howling, The ",01-Jan-1981,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) ",01-Jan-1982,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
639,"Tin Drum, The (Blechtrommel, Die) ",01-Jan-1979,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
640,"Cook the Thief His Wife & Her Lover, The ",01-Jan-1989,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
641,Paths of Glory ,01-Jan-1957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
642,"Grifters, The ",01-Jan-1990,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
643,The Innocent ,01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
644,"Thin Blue Line, The ",01-Jan-1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
645,Paris Is Burning ,01-Jan-1990,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
646,Once Upon a Time in the West ,01-Jan-1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
647,Ran ,01-Jan-1985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
648,"Quiet Man, The ",01-Jan-1952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
649,Once Upon a Time in America ,01-Jan-1984,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
650,"Seventh Seal, The (Sjunde inseglet, Det) ",01-Jan-1957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
651,Glory ,01-Jan-1989,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
652,Rosencrantz and Guildenstern Are Dead ,01-Jan-1990,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
653,Touch of Evil ,01-Jan-1958,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
654,Chinatown ,01-Jan-1974,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
655,Stand by Me ,01-Jan-1986,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
656,M ,01-Jan-1931,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
657,"Manchurian Candidate, The ",01-Jan-1962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
658,Pump Up the Volume ,01-Jan-1990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
659,Arsenic and Old Lace ,01-Jan-1944,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
660,Fried Green Tomatoes ,01-Jan-1991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
661,High Noon ,01-Jan-1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
662,Somewhere in Time ,01-Jan-1980,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
663,Being There ,01-Jan-1979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
664,"Paris, Texas ",01-Jan-1984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
665,Alien 3 ,01-Jan-1992,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
666,Blood For Dracula (Andy Warhol's Dracula) ,01-Jan-1974,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
667,Audrey Rose ,01-Jan-1977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
668,Blood Beach ,01-Jan-1981,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
669,Body Parts ,01-Jan-1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
670,Body Snatchers ,01-Jan-1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
671,Bride of Frankenstein ,01-Jan-1935,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
672,Candyman ,01-Jan-1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
673,Cape Fear ,01-Jan-1962,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
674,Cat People ,01-Jan-1982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) ",01-Jan-1922,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
676,"Crucible, The ",27-Nov-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
677,Fire on the Mountain ,24-Jan-1997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
678,Volcano ,25-Apr-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
679,Conan the Barbarian ,01-Jan-1981,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Kull the Conqueror ,29-Aug-1997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Wishmaster ,01-Jan-1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
682,I Know What You Did Last Summer ,17-Oct-1997,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
683,Rocket Man ,01-Jan-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
684,In the Line of Fire ,01-Jan-1993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
685,Executive Decision ,09-Mar-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
686,"Perfect World, A ",01-Jan-1993,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
687,McHale's Navy ,18-Apr-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
688,Leave It to Beaver ,22-Aug-1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
689,"Jackal, The ",01-Jan-1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
690,Seven Years in Tibet ,01-Jan-1997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
691,Dark City ,09-Jan-1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
692,"American President, The ",01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
693,Casino ,01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
694,Persuasion ,25-Sep-1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
695,Kicking and Screaming ,01-Jan-1995,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
696,City Hall ,16-Feb-1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
697,"Basketball Diaries, The ",01-Jan-1995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
698,"Browning Version, The ",01-Jan-1994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
